No,no_focal,date,subject,start_time,fin_time,time,consort,activity,T_G,RG,RGsuc3_TF,RGsuc3,G_size1,Gr,groomer,groomee,groomer2,groomee2,x0_1m,x1_3m,x3_5m,x5_10m,Event,agg_male,agg_mf,agg_focal,aggressor1,aggressor2,victim1,victim2,type,memo,aggressor,victim
8182,89,2018-11-12T00:00:00Z,Kol,NA,NA,28,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ako,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8183,89,2018-11-12T00:00:00Z,Kol,NA,NA,29,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ako,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8184,89,2018-11-12T00:00:00Z,Kol,NA,NA,30,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ako,Kur",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8185,89,2018-11-12T00:00:00Z,Kol,NA,NA,31,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ntr,Kur",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8186,89,2018-11-12T00:00:00Z,Kol,NA,NA,32,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kur,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8187,89,2018-11-12T00:00:00Z,Kol,NA,NA,33,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8188,89,2018-11-12T00:00:00Z,Kol,NA,NA,34,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8189,89,2018-11-12T00:00:00Z,Kol,NA,NA,35,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8190,89,2018-11-12T00:00:00Z,Kol,NA,NA,36,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8191,89,2018-11-12T00:00:00Z,Kol,NA,NA,37,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Koh,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8192,89,2018-11-12T00:00:00Z,Kol,NA,NA,38,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Koh,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8193,89,2018-11-12T00:00:00Z,Kol,NA,NA,39,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,Mik,LK",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8194,89,2018-11-12T00:00:00Z,Kol,NA,NA,40,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,LK",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8195,89,2018-11-12T00:00:00Z,Kol,NA,NA,41,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,LK",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8196,89,2018-11-12T00:00:00Z,Kol,NA,NA,42,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,LK,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8197,89,2018-11-12T00:00:00Z,Kol,NA,NA,43,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,LK,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8198,89,2018-11-12T00:00:00Z,Kol,NA,NA,44,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8199,89,2018-11-12T00:00:00Z,Kol,NA,NA,45,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh,Tot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8200,89,2018-11-12T00:00:00Z,Kol,NA,NA,46,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8201,89,2018-11-12T00:00:00Z,Kol,NA,NA,47,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,LK,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8202,89,2018-11-12T00:00:00Z,Kol,NA,NA,48,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8203,89,2018-11-12T00:00:00Z,Kol,NA,NA,49,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8204,89,2018-11-12T00:00:00Z,Kol,NA,NA,50,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8205,89,2018-11-12T00:00:00Z,Kol,NA,NA,51,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8206,89,2018-11-12T00:00:00Z,Kol,NA,NA,52,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ntr,Koh,Tot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8207,89,2018-11-12T00:00:00Z,Kol,NA,NA,53,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ntr,Koh,Tot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8208,89,2018-11-12T00:00:00Z,Kol,NA,NA,54,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ntr,Koh,Ten,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8209,89,2018-11-12T00:00:00Z,Kol,NA,NA,55,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ntr,Koh,Ten,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8210,89,2018-11-12T00:00:00Z,Kol,NA,NA,56,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Ntr,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8211,89,2018-11-12T00:00:00Z,Kol,NA,NA,57,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Ntr,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8212,89,2018-11-12T00:00:00Z,Kol,NA,NA,58,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8213,89,2018-11-12T00:00:00Z,Kol,NA,NA,59,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8214,89,2018-11-12T00:00:00Z,Kol,NA,NA,60,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8215,89,2018-11-12T00:00:00Z,Kol,NA,NA,61,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8216,89,2018-11-12T00:00:00Z,Kol,NA,NA,62,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Ten,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8217,89,2018-11-12T00:00:00Z,Kol,NA,NA,63,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8218,89,2018-11-12T00:00:00Z,Kol,NA,NA,64,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8219,89,2018-11-12T00:00:00Z,Kol,NA,NA,65,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh,Ten",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8220,89,2018-11-12T00:00:00Z,Kol,NA,NA,66,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh,Ten",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8221,89,2018-11-12T00:00:00Z,Kol,NA,NA,67,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh,Tot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8222,89,2018-11-12T00:00:00Z,Kol,NA,NA,68,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh,Ntr,Tot,Kur",NA,NA,"Th(Kol,LK),Th(LK,Kol)",NA,1,0,NA,NA,NA,NA,NA,NA,LK,Kol
8223,89,2018-11-12T00:00:00Z,Kol,NA,NA,69,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh,Ntr,Kur,Kil",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8224,89,2018-11-12T00:00:00Z,Kol,NA,NA,70,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Koh,Kur,Kil",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8225,89,2018-11-12T00:00:00Z,Kol,NA,NA,71,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kil,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8226,89,2018-11-12T00:00:00Z,Kol,NA,NA,72,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kil,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8227,89,2018-11-12T00:00:00Z,Kol,NA,NA,73,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kil,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8228,89,2018-11-12T00:00:00Z,Kol,NA,NA,74,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8229,89,2018-11-12T00:00:00Z,Kol,NA,NA,75,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8230,89,2018-11-12T00:00:00Z,Kol,NA,NA,76,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8231,89,2018-11-12T00:00:00Z,Kol,NA,NA,77,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8232,89,2018-11-12T00:00:00Z,Kol,NA,NA,78,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8233,89,2018-11-12T00:00:00Z,Kol,NA,NA,79,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8234,89,2018-11-12T00:00:00Z,Kol,NA,NA,80,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8235,89,2018-11-12T00:00:00Z,Kol,NA,NA,81,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kil,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8236,89,2018-11-12T00:00:00Z,Kol,NA,NA,82,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kil,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8237,89,2018-11-12T00:00:00Z,Kol,NA,NA,83,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8238,89,2018-11-12T00:00:00Z,Kol,NA,NA,84,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8239,89,2018-11-12T00:00:00Z,Kol,NA,NA,85,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8240,89,2018-11-12T00:00:00Z,Kol,NA,NA,86,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8241,89,2018-11-12T00:00:00Z,Kol,NA,NA,87,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8242,89,2018-11-12T00:00:00Z,Kol,NA,NA,88,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8243,89,2018-11-12T00:00:00Z,Kol,NA,NA,89,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8244,89,2018-11-12T00:00:00Z,Kol,NA,NA,90,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8245,90,2018-11-13T00:00:00Z,Mik,NA,NA,0,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kur,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8246,90,2018-11-13T00:00:00Z,Mik,NA,NA,1,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8247,90,2018-11-13T00:00:00Z,Mik,NA,NA,2,0,R,G,1,0,0,1,0,NA,NA,NA,NA,NA,Kur,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8248,90,2018-11-13T00:00:00Z,Mik,NA,NA,3,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8249,90,2018-11-13T00:00:00Z,Mik,NA,NA,4,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kol,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8250,90,2018-11-13T00:00:00Z,Mik,NA,NA,5,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kol,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8251,90,2018-11-13T00:00:00Z,Mik,NA,NA,6,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8252,90,2018-11-13T00:00:00Z,Mik,NA,NA,7,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8253,90,2018-11-13T00:00:00Z,Mik,NA,NA,8,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8254,90,2018-11-13T00:00:00Z,Mik,NA,NA,9,0,R,G,1,0,0,1,0,NA,NA,NA,NA,NA,"Kur,Kol",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8255,90,2018-11-13T00:00:00Z,Mik,NA,NA,10,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Koh,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8256,90,2018-11-13T00:00:00Z,Mik,NA,NA,11,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Koh,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8257,90,2018-11-13T00:00:00Z,Mik,NA,NA,12,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,LK",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8258,90,2018-11-13T00:00:00Z,Mik,NA,NA,13,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,LK,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8259,90,2018-11-13T00:00:00Z,Mik,NA,NA,14,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"LK,Tot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8260,90,2018-11-13T00:00:00Z,Mik,NA,NA,15,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,Hen,"LK,Toto",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8261,90,2018-11-13T00:00:00Z,Mik,NA,NA,16,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8262,90,2018-11-13T00:00:00Z,Mik,NA,NA,17,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8263,90,2018-11-13T00:00:00Z,Mik,NA,NA,18,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8264,90,2018-11-13T00:00:00Z,Mik,NA,NA,19,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8265,90,2018-11-13T00:00:00Z,Mik,NA,NA,20,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8266,90,2018-11-13T00:00:00Z,Mik,NA,NA,21,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8267,90,2018-11-13T00:00:00Z,Mik,NA,NA,22,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8268,90,2018-11-13T00:00:00Z,Mik,NA,NA,23,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8269,90,2018-11-13T00:00:00Z,Mik,NA,NA,24,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8270,90,2018-11-13T00:00:00Z,Mik,NA,NA,25,0,R,G,1,1,1,2,0,NA,NA,NA,NA,NA,Tot,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8271,90,2018-11-13T00:00:00Z,Mik,NA,NA,26,0,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8272,90,2018-11-13T00:00:00Z,Mik,NA,NA,27,0,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8273,90,2018-11-13T00:00:00Z,Mik,NA,NA,28,0,G,G,1,1,1,1,1,J,Mik,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8274,90,2018-11-13T00:00:00Z,Mik,NA,NA,29,0,G,G,1,1,1,1,1,Mik,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8275,90,2018-11-13T00:00:00Z,Mik,NA,NA,30,0,G,G,1,1,1,1,1,J,Mik,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8276,90,2018-11-13T00:00:00Z,Mik,NA,NA,31,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8277,90,2018-11-13T00:00:00Z,Mik,NA,NA,32,0,G,G,1,0,0,1,1,J,Mik,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8278,90,2018-11-13T00:00:00Z,Mik,NA,NA,33,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8279,90,2018-11-13T00:00:00Z,Mik,NA,NA,34,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8280,90,2018-11-13T00:00:00Z,Mik,NA,NA,35,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tot,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8281,90,2018-11-13T00:00:00Z,Mik,NA,NA,36,0,R,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8282,90,2018-11-13T00:00:00Z,Mik,NA,NA,37,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8283,90,2018-11-13T00:00:00Z,Mik,NA,NA,38,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8284,90,2018-11-13T00:00:00Z,Mik,NA,NA,39,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8285,90,2018-11-13T00:00:00Z,Mik,NA,NA,40,0,R,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8286,90,2018-11-13T00:00:00Z,Mik,NA,NA,41,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8287,90,2018-11-13T00:00:00Z,Mik,NA,NA,42,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8288,90,2018-11-13T00:00:00Z,Mik,NA,NA,43,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8289,90,2018-11-13T00:00:00Z,Mik,NA,NA,44,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8290,90,2018-11-13T00:00:00Z,Mik,NA,NA,45,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8291,90,2018-11-13T00:00:00Z,Mik,NA,NA,46,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8292,90,2018-11-13T00:00:00Z,Mik,NA,NA,47,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8293,90,2018-11-13T00:00:00Z,Mik,NA,NA,48,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Th(Mik,EG)",NA,1,0,NA,NA,NA,NA,NA,NA,Mik,EG
8294,90,2018-11-13T00:00:00Z,Mik,NA,NA,49,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8295,90,2018-11-13T00:00:00Z,Mik,NA,NA,50,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8296,90,2018-11-13T00:00:00Z,Mik,NA,NA,51,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8297,90,2018-11-13T00:00:00Z,Mik,NA,NA,52,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8298,90,2018-11-13T00:00:00Z,Mik,NA,NA,53,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Ch(EG,J)",NA,1,0,NA,NA,NA,NA,NA,NA,EG,J
8299,90,2018-11-13T00:00:00Z,Mik,NA,NA,54,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8300,90,2018-11-13T00:00:00Z,Mik,NA,NA,55,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8301,90,2018-11-13T00:00:00Z,Mik,NA,NA,56,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8302,90,2018-11-13T00:00:00Z,Mik,NA,NA,57,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8303,90,2018-11-13T00:00:00Z,Mik,NA,NA,58,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8304,90,2018-11-13T00:00:00Z,Mik,NA,NA,59,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
8305,90,2018-11-13T00:00:00Z,Mik,NA,NA,60,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
